,FPR Asian,FNR Asian,FDR Asian,FOM Asian,EqualOppP Asian,EquOdds Asian,Accuracy Asian,Balanced Accuracy Asian,FPR Black,FNR Black,FDR Black,FOM Black,EqualOppP Black,EquOdds Black,Accuracy Black,Balanced Accuracy Black,FPR Hispanic,FNR Hispanic,FDR Hispanic,FOM Hispanic,EqualOppP Hispanic,EquOdds Hispanic,Accuracy Hispanic,Balanced Accuracy Hispanic,FPR White,FNR White,FDR White,FOM White,EqualOppP White,EquOdds White,Accuracy White,Balanced Accuracy White,Accuracy,Balanced Accuracy,AUC,f1,precision,recall,AP,AP Asian,AP Black,AP Hispanic,AP White,Model
0,0.0,0.3333333333333333,0.0,0.05555555555555555,-0.27083333333333337,-0.15867248062015504,0.95,0.8333333333333333,0.0,0.0,0.0,0.0,0.18181818181818177,0.06963249516441003,1.0,1.0,0.07692307692307693,0.16666666666666666,0.16666666666666666,0.07692307692307693,-0.08974358974358976,-0.017048554282596842,0.8947368421052632,0.8782051282051282,0.058823529411764705,0.0,0.3333333333333333,0.0,0.11764705882352944,0.07660738714090289,0.9473684210526315,0.9705882352941176,0.9493670886075949,0.9307017543859649,0.9701754385964912,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8908677497748774,0.9166666666666665,1.0,0.7166666666666667,0.8333333333333333,LogisticRegression
0,0.11764705882352941,0.3333333333333333,0.5,0.0625,-0.27450980392156865,-0.07843137254901962,0.85,0.7745098039215685,0.0,0.1111111111111111,0.0,0.07692307692307693,-0.02020202020202022,-0.031377605845690965,0.9523809523809523,0.9444444444444444,0.0,0.0,0.0,0.0,0.1428571428571429,0.049689440993788844,1.0,1.0,0.0,0.0,0.0,0.0,0.11111111111111116,0.03174603174603177,1.0,1.0,0.9493670886075949,0.9330508474576271,0.973728813559322,0.9,0.9,0.9,0.9532332977699818,0.6555555555555554,1.0000000000000002,1.0,1.0,LogisticRegression
0,0.0625,0.3333333333333333,0.3333333333333333,0.0625,-0.27450980392156865,-0.1408886228910169,0.8947368421052632,0.8020833333333333,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.08333333333333333,-0.02020202020202022,-0.0003492370513647203,0.9047619047619048,0.9027777777777777,0.07692307692307693,0.0,0.14285714285714285,0.0,0.1428571428571429,0.077281414237936,0.9473684210526315,0.9615384615384616,0.05555555555555555,0.0,0.3333333333333333,0.0,0.11111111111111116,0.04674796747967482,0.95,0.9722222222222222,0.9240506329113924,0.9161016949152543,0.9805084745762712,0.8571428571428572,0.8181818181818182,0.9,0.9441834205077915,0.9166666666666665,0.9626543209876546,0.9484126984126984,1.0,LogisticRegression
0,0.0,0.5,0.0,0.058823529411764705,-0.2647058823529411,-0.16723666210670313,0.9444444444444444,0.75,0.08333333333333333,0.25,0.14285714285714285,0.15384615384615385,0.022727272727272707,0.03175370728562217,0.85,0.8333333333333333,0.15384615384615385,0.2857142857142857,0.2857142857142857,0.15384615384615385,-0.0357142857142857,0.04819636884854278,0.8,0.7802197802197802,0.0,0.0,0.0,0.0,0.2941176470588235,0.1104734576757532,1.0,1.0,0.8974358974358975,0.8429973238180196,0.9277430865298841,0.7777777777777778,0.8235294117647058,0.7368421052631579,0.7528011653240834,1.0,0.7293019480519481,0.7507326007326007,1.0,LogisticRegression
0,0.0,0.0,0.0,0.0,0.11764705882352944,0.02393980848153216,1.0,1.0,0.07692307692307693,0.25,0.14285714285714285,0.14285714285714285,-0.25,-0.10781505728314239,0.8571428571428571,0.8365384615384616,0.07692307692307693,0.0,0.125,0.0,0.16666666666666663,0.10051827605019092,0.95,0.9615384615384616,0.058823529411764705,0.0,0.3333333333333333,0.0,0.11764705882352944,0.06497948016415869,0.9473684210526315,0.9705882352941176,0.9367088607594937,0.9223684210526315,0.9859649122807017,0.8717948717948718,0.85,0.8947368421052632,0.9517194578727084,1.0,0.9704861111111112,0.9999999999999998,0.8333333333333333,LogisticRegression
0,0.0,0.3333333333333333,0.0,0.05555555555555555,-0.14583333333333337,-0.09617248062015506,0.95,0.8333333333333333,0.07692307692307693,0.125,0.125,0.07692307692307693,0.1477272727272727,0.10168687695283439,0.9047619047619048,0.8990384615384616,0.07692307692307693,0.3333333333333333,0.2,0.14285714285714285,-0.17948717948717952,-0.06192034915439172,0.8421052631578947,0.7948717948717949,0.0,0.0,0.0,0.0,0.23529411764705888,0.09439124487004107,1.0,1.0,0.9240506329113924,0.8780701754385964,0.937719298245614,0.8333333333333333,0.8823529411764706,0.7894736842105263,0.895303636328673,0.8333333333333333,0.975,0.8571428571428571,1.0,LogisticRegression
0,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.058823529411764705,-0.21568627450980393,-0.10224089635854341,0.9,0.803921568627451,0.0,0.1111111111111111,0.0,0.07692307692307693,0.07070707070707061,0.0034386417365140295,0.9523809523809523,0.9444444444444444,0.07692307692307693,0.16666666666666666,0.16666666666666666,0.07692307692307693,-0.023809523809523725,0.004817646121993993,0.8947368421052632,0.8782051282051282,0.058823529411764705,0.0,0.3333333333333333,0.0,0.16666666666666663,0.08893557422969187,0.9473684210526315,0.9705882352941176,0.9240506329113924,0.8995762711864407,0.9661016949152542,0.85,0.85,0.85,0.9077457164849481,0.7555555555555555,1.0000000000000002,0.8491452991452991,1.0,LogisticRegression
0,0.0,0.0,0.0,0.0,0.05882352941176472,-0.005471956224350198,1.0,1.0,0.08333333333333333,0.0,0.1,0.0,0.09090909090909094,0.06584461637653129,0.9523809523809523,0.9583333333333333,0.15384615384615385,0.16666666666666666,0.2857142857142857,0.08333333333333333,-0.16666666666666663,-0.017279821627647685,0.8421052631578947,0.8397435897435898,0.0,0.0,0.0,0.0,0.05555555555555558,-0.008807588075880744,1.0,1.0,0.9493670886075949,0.9495762711864406,0.9754237288135594,0.9047619047619048,0.8636363636363636,0.95,0.9094220423941162,1.0,0.9282627865961199,0.9333333333333333,1.0,LogisticRegression
0,0.0,0.5,0.0,0.058823529411764705,-0.4411764705882353,-0.23221614227086182,0.9444444444444444,0.75,0.0,0.125,0.0,0.07692307692307693,-0.03409090909090906,-0.027683752417794957,0.95,0.9375,0.07692307692307693,0.0,0.125,0.0,0.16666666666666663,0.12179487179487178,0.95,0.9615384615384616,0.0,0.0,0.0,0.0,0.11764705882352944,0.04662840746054521,1.0,1.0,0.9615384615384616,0.9388938447814452,0.9750223015165032,0.918918918918919,0.9444444444444444,0.8947368421052632,0.8860515000994877,0.75,0.9659090909090909,0.8260204081632654,1.0,LogisticRegression
0,0.0,0.0,0.0,0.0,0.0,-0.023255813953488372,1.0,1.0,0.07692307692307693,0.0,0.1111111111111111,0.0,0.0,0.027823240589198037,0.9523809523809523,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,-0.02127659574468085,1.0,1.0,0.058823529411764705,0.0,0.3333333333333333,0.0,0.0,0.017783857729138167,0.9473684210526315,0.9705882352941176,0.9746835443037974,0.9833333333333334,0.9894736842105263,0.9500000000000001,0.9047619047619048,1.0,0.9655652935227643,1.0,0.9861111111111112,0.9999999999999998,0.8333333333333333,SVM
0,0.0,0.3333333333333333,0.0,0.05555555555555555,-0.20833333333333337,-0.12742248062015504,0.95,0.8333333333333333,0.07692307692307693,0.0,0.1111111111111111,0.0,0.2727272727272727,0.1641868769528344,0.9523809523809523,0.9615384615384616,0.07692307692307693,0.3333333333333333,0.2,0.14285714285714285,-0.2564102564102565,-0.10038188761593021,0.8421052631578947,0.7948717948717949,0.0,0.0,0.0,0.0,0.17647058823529416,0.0649794801641587,1.0,1.0,0.9367088607594937,0.9043859649122807,0.9333333333333333,0.8648648648648649,0.8888888888888888,0.8421052631578947,0.888849406645926,0.9166666666666665,0.9067956349206349,0.8027777777777777,1.0,SVM
0,0.058823529411764705,0.6666666666666666,0.5,0.1111111111111111,-0.49019607843137253,-0.22759103641456582,0.85,0.6372549019607843,0.08333333333333333,0.2222222222222222,0.125,0.15384615384615385,0.0505050505050505,0.056280894046851486,0.8571428571428571,0.8472222222222222,0.0,0.16666666666666666,0.0,0.07142857142857142,0.11904761904761907,0.037784679089026926,0.9473684210526315,0.9166666666666667,0.0,0.0,0.0,0.0,0.2777777777777778,0.11507936507936509,1.0,1.0,0.9113924050632911,0.8580508474576272,0.9186440677966101,0.8108108108108107,0.8823529411764706,0.75,0.8722922691343746,0.5833333333333333,0.9143518518518519,0.9333333333333333,1.0,SVM
0,0.0625,0.0,0.25,0.0,0.11764705882352944,0.05518980848153216,0.9473684210526315,0.96875,0.0,0.1111111111111111,0.0,0.07692307692307693,-0.02020202020202022,-0.05265420159037181,0.9523809523809523,0.9444444444444444,0.23076923076923078,0.16666666666666666,0.375,0.09090909090909091,-0.09523809523809523,0.05689600254817648,0.7894736842105263,0.8012820512820513,0.0,0.0,0.0,0.0,0.11111111111111116,0.00677506775067753,1.0,1.0,0.9240506329113924,0.9161016949152543,0.9559322033898305,0.8571428571428572,0.8181818181818182,0.9,0.8146671064984431,1.0,1.0000000000000002,0.6210317460317462,1.0,SVM
0,0.0,0.0,0.0,0.0,0.05882352941176472,-0.005471956224350198,1.0,1.0,0.08333333333333333,0.125,0.125,0.08333333333333333,-0.125,-0.04210992907801418,0.9,0.8958333333333333,0.15384615384615385,0.0,0.2222222222222222,0.0,0.08333333333333337,0.10772017837235232,0.9,0.9230769230769231,0.0,0.0,0.0,0.0,0.05882352941176472,-0.007173601147776175,1.0,1.0,0.9487179487179487,0.9482604817127565,0.9892952720785013,0.9,0.8571428571428571,0.9473684210526315,0.9671943338739002,1.0,0.9861111111111112,0.9379251700680271,1.0,SVM
0,0.058823529411764705,0.5,0.5,0.058823529411764705,-0.38235294117647056,-0.1850205198358413,0.8947368421052632,0.7205882352941176,0.07692307692307693,0.125,0.125,0.07692307692307693,0.05681818181818177,0.045594033625948494,0.9047619047619048,0.8990384615384616,0.07692307692307693,0.0,0.125,0.0,0.25,0.1421849427168576,0.95,0.9615384615384616,0.0,0.5,0.0,0.05555555555555555,-0.38235294117647056,-0.22606019151846785,0.9473684210526315,0.75,0.9240506329113924,0.8960526315789473,0.968421052631579,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.8238051869011621,0.75,0.9704861111111112,0.7545918367346939,1.0,SVM
0,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.058823529411764705,-0.27083333333333337,-0.1408886228910169,0.9,0.803921568627451,0.07692307692307693,0.0,0.1111111111111111,0.0,0.18181818181818177,0.09745573575360808,0.9523809523809523,0.9615384615384616,0.15384615384615385,0.16666666666666666,0.2857142857142857,0.08333333333333333,-0.08974358974358976,0.010774686306601194,0.8421052631578947,0.8397435897435898,0.0,0.0,0.0,0.0,0.11764705882352944,0.012311901504787975,1.0,1.0,0.9240506329113924,0.9140350877192982,0.9719298245614035,0.8500000000000001,0.8095238095238095,0.8947368421052632,0.9060947349248214,0.7555555555555555,1.0,0.8305555555555555,1.0,SVM
0,0.0,0.0,0.0,0.0,0.17647058823529416,0.07633053221288517,1.0,1.0,0.0,0.1111111111111111,0.0,0.07692307692307693,0.07070707070707061,0.024715237481194877,0.9523809523809523,0.9444444444444444,0.0,0.16666666666666666,0.0,0.07142857142857142,-0.023809523809523725,-0.022774327122153167,0.9473684210526315,0.9166666666666667,0.058823529411764705,0.5,0.5,0.058823529411764705,-0.38888888888888884,-0.16503267973856206,0.8947368421052632,0.7205882352941176,0.9493670886075949,0.9165254237288136,0.9567796610169491,0.8947368421052632,0.9444444444444444,0.85,0.9447447048995039,1.0,1.0000000000000002,0.8958333333333333,0.8333333333333333,SVM
0,0.0,0.0,0.0,0.0,0.11764705882352944,0.02393980848153216,1.0,1.0,0.0,0.1111111111111111,0.0,0.07692307692307693,-0.02020202020202022,-0.042015903718031385,0.9523809523809523,0.9444444444444444,0.23076923076923078,0.16666666666666666,0.375,0.09090909090909091,-0.09523809523809523,0.06776556776556777,0.7894736842105263,0.8012820512820513,0.0,0.0,0.0,0.0,0.11111111111111116,0.018970189701897046,1.0,1.0,0.9367088607594937,0.9245762711864407,0.9652542372881356,0.8780487804878048,0.8571428571428571,0.9,0.918448869123712,1.0,0.9603174603174605,0.8523809523809522,1.0,SVM
0,0.0,0.5,0.0,0.058823529411764705,-0.38235294117647056,-0.20280437756497946,0.9444444444444444,0.75,0.08333333333333333,0.125,0.125,0.08333333333333333,0.05681818181818177,0.07007575757575754,0.9,0.8958333333333333,0.0,0.14285714285714285,0.0,0.07142857142857142,0.023809523809523725,0.0010351966873705584,0.95,0.9285714285714286,0.0,0.0,0.0,0.0,0.17647058823529416,0.07604017216642757,1.0,1.0,0.9487179487179487,0.9125780553077609,0.9473684210526316,0.8888888888888888,0.9411764705882353,0.8421052631578947,0.8902623634290778,0.6428571428571428,0.932426948051948,0.9682539682539681,1.0,SVM
0,0.0,0.0,0.0,0.0,0.23529411764705888,0.08276333789329687,1.0,1.0,0.15384615384615385,0.25,0.25,0.15384615384615385,-0.06818181818181823,0.032193869959827384,0.8095238095238095,0.7980769230769231,0.07692307692307693,0.2857142857142857,0.16666666666666666,0.14285714285714285,-0.11904761904761907,-0.042338866806951925,0.85,0.8186813186813187,0.0,0.0,0.0,0.0,0.23529411764705888,0.08276333789329687,1.0,1.0,0.9113924050632911,0.8697368421052631,0.9201754385964912,0.8108108108108109,0.8333333333333334,0.7894736842105263,0.8238857951100513,1.0,0.9144230769230769,0.7153170359052712,1.0,SVM
0,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.058823529411764705,-0.27083333333333337,-0.1408886228910169,0.9,0.803921568627451,0.0,0.125,0.0,0.07142857142857142,-0.03409090909090906,-0.05959864603481623,0.9523809523809523,0.9375,0.23076923076923078,0.0,0.3333333333333333,0.0,0.15384615384615385,0.1816693944353519,0.8421052631578947,0.8846153846153846,0.0,0.0,0.0,0.0,0.11764705882352944,0.012311901504787975,1.0,1.0,0.9240506329113924,0.9140350877192982,0.9684210526315788,0.8500000000000001,0.8095238095238095,0.8947368421052632,0.8555910563736049,0.8666666666666667,0.975,0.7345238095238095,1.0,SVM
0,0.0,0.3333333333333333,0.0,0.05555555555555555,-0.27450980392156865,-0.13725490196078433,0.95,0.8333333333333333,0.0,0.0,0.0,0.0,0.18181818181818177,0.09090909090909088,1.0,1.0,0.0,0.16666666666666666,0.0,0.07142857142857142,-0.09523809523809523,-0.047619047619047616,0.9473684210526315,0.9166666666666667,0.0,0.0,0.0,0.0,0.11111111111111116,0.05555555555555558,1.0,1.0,0.9746835443037974,0.95,0.9694915254237289,0.9473684210526316,1.0,0.9,0.9525974025974029,0.7666666666666666,1.0000000000000002,0.9333333333333333,1.0,SVM
0,0.125,0.0,0.4,0.0,0.05882352941176472,0.0570280437756498,0.8947368421052632,0.9375,0.08333333333333333,0.0,0.1,0.0,0.09090909090909094,0.04456802063185043,0.9523809523809523,0.9583333333333333,0.07692307692307693,0.16666666666666666,0.16666666666666666,0.07692307692307693,-0.16666666666666663,-0.08835005574136007,0.8947368421052632,0.8782051282051282,0.05555555555555555,0.0,0.3333333333333333,0.0,0.05555555555555558,0.006775067750677516,0.95,0.9722222222222222,0.9240506329113924,0.9326271186440678,0.9711864406779661,0.8636363636363635,0.7916666666666666,0.95,0.9271672714986086,0.8055555555555556,0.9888888888888892,0.9583333333333333,1.0,SVM
0,0.0,0.5,0.0,0.058823529411764705,-0.5,-0.27325581395348836,0.9444444444444444,0.75,0.08333333333333333,0.0,0.1111111111111111,0.0,0.09090909090909094,0.07648291424887171,0.95,0.9583333333333333,0.07692307692307693,0.0,0.125,0.0,0.08333333333333337,0.06925863991081385,0.95,0.9615384615384616,0.0,0.0,0.0,0.0,0.05882352941176472,0.005021520803443334,1.0,1.0,0.9615384615384616,0.9567350579839429,0.9848349687778769,0.9230769230769231,0.9,0.9473684210526315,0.9405457224505616,1.0,0.906795634920635,0.982142857142857,1.0,SVM
0,0.058823529411764705,0.0,0.3333333333333333,0.0,0.11764705882352944,0.04172366621067033,0.9473684210526315,0.9705882352941176,0.07692307692307693,0.125,0.125,0.07692307692307693,-0.03409090909090906,-0.021137107573277768,0.9047619047619048,0.8990384615384616,0.23076923076923078,0.14285714285714285,0.3333333333333333,0.09090909090909091,-0.059523809523809534,0.06434611487802977,0.8,0.8131868131868132,0.0,0.0,0.0,0.0,0.11764705882352944,0.0006839945280437895,1.0,1.0,0.9113924050632911,0.9057017543859649,0.9649122807017543,0.8292682926829269,0.7727272727272727,0.8947368421052632,0.9043660011706285,0.5833333333333333,0.975,0.9367346938775509,1.0,SVM
0,0.0,1.0,0.0,0.15,-0.875,-0.46075581395348836,0.85,0.5,0.0,0.0,0.0,0.0,0.4545454545454546,0.20599613152804644,1.0,1.0,0.15384615384615385,0.16666666666666666,0.2857142857142857,0.08333333333333333,0.14102564102564108,0.14743589743589747,0.8421052631578947,0.8397435897435898,0.0,0.5,0.0,0.05555555555555555,-0.2647058823529411,-0.15560875512995892,0.9473684210526315,0.75,0.9113924050632911,0.8517543859649123,0.9078947368421052,0.7999999999999999,0.875,0.7368421052631579,0.8127554439516189,0.3611111111111111,1.0,0.6917600373482726,1.0,SVM
0,0.058823529411764705,0.0,0.25,0.0,0.17647058823529416,0.11764705882352944,0.95,0.9705882352941176,0.0,0.1111111111111111,0.0,0.07692307692307693,0.07070707070707061,0.024715237481194877,0.9523809523809523,0.9444444444444444,0.0,0.3333333333333333,0.0,0.13333333333333333,-0.261904761904762,-0.14182194616977228,0.8947368421052632,0.8333333333333333,0.0,0.0,0.0,0.0,0.16666666666666663,0.07142857142857141,1.0,1.0,0.9493670886075949,0.9165254237288136,0.9508474576271186,0.8947368421052632,0.9444444444444444,0.85,0.9302767602767605,1.0,0.9797979797979799,0.8964646464646464,1.0,SVM
0,0.0,0.0,0.0,0.0,0.0,-0.023255813953488372,1.0,1.0,0.08333333333333333,0.0,0.1,0.0,0.0,0.031028368794326237,0.9523809523809523,0.9583333333333333,0.07692307692307693,0.0,0.14285714285714285,0.0,0.0,0.02759197324414716,0.9473684210526315,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,-0.024390243902439025,1.0,1.0,0.9746835443037974,0.9830508474576272,0.9932203389830508,0.9523809523809523,0.9090909090909091,1.0,0.9792171074969065,1.0,0.9765432098765434,0.9484126984126984,1.0,SVM
0,0.0625,0.0,0.3333333333333333,0.0,0.05882352941176472,0.025778043775649802,0.9444444444444444,0.96875,0.16666666666666666,0.125,0.2222222222222222,0.09090909090909091,-0.125,-0.0004432624113475253,0.85,0.8541666666666667,0.0,0.0,0.0,0.0,0.08333333333333337,-0.001811594202898531,1.0,1.0,0.05555555555555555,0.0,0.3333333333333333,0.0,0.05882352941176472,0.0206041766300016,0.95,0.9722222222222222,0.9358974358974359,0.93978590544157,0.9562890276538805,0.8780487804878049,0.8181818181818182,0.9473684210526315,0.9222196041244433,1.0,0.9040178571428572,0.9999999999999998,1.0,SVM
0,0.0,0.0,0.0,0.0,0.05882352941176472,-0.040355677154582756,1.0,1.0,0.23076923076923078,0.0,0.2727272727272727,0.0,0.09090909090909094,0.1289242672221396,0.8571428571428571,0.8846153846153846,0.23076923076923078,0.14285714285714285,0.3333333333333333,0.09090909090909091,-0.1428571428571429,0.012041150339022672,0.8,0.8131868131868132,0.0,0.0,0.0,0.0,0.05882352941176472,-0.040355677154582756,1.0,1.0,0.9113924050632911,0.9236842105263158,0.9517543859649124,0.8372093023255814,0.75,0.9473684210526315,0.847148920006179,1.0,0.8015241702741703,0.8319727891156461,1.0,SVM
0,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.058823529411764705,-0.27083333333333337,-0.1292607159142727,0.9,0.803921568627451,0.0,0.125,0.0,0.07142857142857142,-0.03409090909090906,-0.048960348162475804,0.9523809523809523,0.9375,0.07692307692307693,0.0,0.14285714285714285,0.0,0.15384615384615385,0.09410801963993454,0.9473684210526315,0.9615384615384616,0.058823529411764705,0.0,0.3333333333333333,0.0,0.11764705882352944,0.06497948016415869,0.9473684210526315,0.9705882352941176,0.9367088607594937,0.9223684210526315,0.9929824561403509,0.8717948717948718,0.85,0.8947368421052632,0.9812773039317657,0.9166666666666665,0.9861111111111112,1.0,1.0,SVM
0,0.0,0.3333333333333333,0.0,0.05555555555555555,-0.1568627450980392,-0.09033613445378151,0.95,0.8333333333333333,0.08333333333333333,0.2222222222222222,0.125,0.15384615384615385,-0.04040404040404044,0.021464646464646443,0.8571428571428571,0.8472222222222222,0.0,0.16666666666666666,0.0,0.07142857142857142,0.04761904761904767,0.012939958592132532,0.9473684210526315,0.9166666666666667,0.0,0.0,0.0,0.0,0.2222222222222222,0.0992063492063492,1.0,1.0,0.9367088607594937,0.8915254237288136,0.923728813559322,0.8648648648648648,0.9411764705882353,0.8,0.9139616013071898,0.7575757575757576,0.9626543209876546,0.8958333333333333,1.0,SVM
0,0.0,0.3333333333333333,0.0,0.058823529411764705,-0.1568627450980392,-0.10168718650250798,0.9473684210526315,0.8333333333333333,0.0,0.1111111111111111,0.0,0.07692307692307693,0.16161616161616155,0.05953148506339992,0.9523809523809523,0.9444444444444444,0.07692307692307693,0.16666666666666666,0.16666666666666666,0.07692307692307693,0.04761904761904767,0.051401497053670996,0.8947368421052632,0.8782051282051282,0.05555555555555555,0.5,0.5,0.05555555555555555,-0.33333333333333337,-0.15108401084010842,0.9,0.7222222222222222,0.9240506329113924,0.8830508474576271,0.9254237288135594,0.8421052631578948,0.8888888888888888,0.8,0.7858852403246435,1.0,0.9477124183006538,0.7166666666666667,0.5833333333333333,SVM
0,0.125,0.0,0.5,0.0,0.05882352941176472,0.08028385772913818,0.8888888888888888,0.9375,0.0,0.0,0.0,0.0,0.09090909090909094,0.013539651837524196,1.0,1.0,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.07692307692307693,-0.1428571428571429,-0.0547061634018156,0.9,0.8901098901098901,0.0,0.0,0.0,0.0,0.05882352941176472,-0.007173601147776175,1.0,1.0,0.9487179487179487,0.9482604817127565,0.9812667261373773,0.9,0.8571428571428571,0.9473684210526315,0.9541614776104343,0.8333333333333333,1.0,0.8486394557823129,1.0,SVM
0,0.058823529411764705,0.0,0.3333333333333333,0.0,0.05882352941176472,0.03556771545827634,0.9473684210526315,0.9705882352941176,0.07692307692307693,0.0,0.1111111111111111,0.0,0.09090909090909094,0.06263948817140308,0.9523809523809523,0.9615384615384616,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.07692307692307693,-0.1428571428571429,-0.05424362871171384,0.9,0.8901098901098901,0.0,0.0,0.0,0.0,0.05882352941176472,-0.005471956224350198,1.0,1.0,0.9493670886075949,0.9486842105263158,0.9570175438596492,0.9,0.8571428571428571,0.9473684210526315,0.8075719249338281,0.5833333333333333,0.9704861111111112,0.7205009276437847,1.0,SVM
0,0.0,0.0,0.0,0.0,0.125,0.03924418604651163,1.0,1.0,0.07692307692307693,0.25,0.14285714285714285,0.14285714285714285,-0.25,-0.09717675941080196,0.8571428571428571,0.8365384615384616,0.07692307692307693,0.0,0.14285714285714285,0.0,0.15384615384615385,0.10474631751227496,0.9473684210526315,0.9615384615384616,0.0,0.0,0.0,0.0,0.11764705882352944,0.03556771545827635,1.0,1.0,0.9493670886075949,0.9307017543859649,0.9850877192982456,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.9428639858593415,1.0,0.9526289682539683,1.0,1.0,SVM
0,0.0,0.6666666666666666,0.0,0.10526315789473684,-0.5490196078431373,-0.3340336134453782,0.9,0.6666666666666666,0.0,0.1111111111111111,0.0,0.07692307692307693,0.16161616161616155,0.027616591446378645,0.9523809523809523,0.9444444444444444,0.3076923076923077,0.16666666666666666,0.4444444444444444,0.1,0.04761904761904767,0.1667861124382864,0.7368421052631579,0.7628205128205128,0.058823529411764705,0.0,0.3333333333333333,0.0,0.2222222222222222,0.09290382819794585,0.9473684210526315,0.9705882352941176,0.8860759493670886,0.8576271186440678,0.9440677966101695,0.7804878048780488,0.7619047619047619,0.8,0.8906361533831586,1.0,0.9477124183006538,0.8766233766233765,0.8333333333333333,SVM
0,0.0,0.0,0.0,0.0,0.05882352941176472,0.006155950752393988,1.0,1.0,0.08333333333333333,0.0,0.1,0.0,0.09090909090909094,0.07648291424887171,0.9523809523809523,0.9583333333333333,0.0,0.16666666666666666,0.0,0.07142857142857142,-0.16666666666666663,-0.10507246376811592,0.9473684210526315,0.9166666666666667,0.05555555555555555,0.0,0.3333333333333333,0.0,0.05555555555555558,0.04336043360433606,0.95,0.9722222222222222,0.9620253164556962,0.958050847457627,0.9796610169491525,0.9268292682926829,0.9047619047619048,0.95,0.9418644601442592,1.0,0.9282627865961199,0.9583333333333333,1.0,SVM
0,0.0625,0.5,0.5,0.0625,-0.38235294117647056,-0.17155437756497946,0.8888888888888888,0.71875,0.08333333333333333,0.125,0.125,0.08333333333333333,0.05681818181818177,0.05943745970341712,0.9,0.8958333333333333,0.0,0.14285714285714285,0.0,0.07142857142857142,0.023809523809523725,-0.009834368530020746,0.95,0.9285714285714286,0.0,0.0,0.0,0.0,0.17647058823529416,0.06384505021520806,1.0,1.0,0.9358974358974359,0.9041034790365745,0.927743086529884,0.8648648648648649,0.8888888888888888,0.8421052631578947,0.9145700575654132,0.5909090909090909,0.975,0.9159663865546217,1.0,SVM
0,0.0,0.5,0.0,0.05555555555555555,-0.4411764705882353,-0.243844049247606,0.9473684210526315,0.75,0.15384615384615385,0.125,0.2222222222222222,0.08333333333333333,-0.03409090909090906,0.0598776223776224,0.8571428571428571,0.8605769230769231,0.0,0.0,0.0,0.0,0.16666666666666663,0.06205673758865246,1.0,1.0,0.0,0.0,0.0,0.0,0.11764705882352944,0.03556771545827635,1.0,1.0,0.9493670886075949,0.9307017543859649,0.9868421052631579,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.9422374194433014,1.0,0.8956845238095238,0.9999999999999998,1.0,SVM
0,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.058823529411764705,-0.20833333333333337,-0.12126652986776107,0.9,0.803921568627451,0.0,0.125,0.0,0.07142857142857142,0.05681818181818177,-0.024782398452611244,0.9523809523809523,0.9375,0.15384615384615385,0.16666666666666666,0.2857142857142857,0.08333333333333333,-0.012820512820512775,0.038597926895799266,0.8421052631578947,0.8397435897435898,0.11764705882352941,0.0,0.5,0.0,0.17647058823529416,0.11217510259917923,0.8947368421052632,0.9411764705882353,0.8987341772151899,0.8793859649122806,0.9298245614035088,0.8,0.7619047619047619,0.8421052631578947,0.9072320906762705,0.9166666666666665,0.9519230769230769,0.9102564102564102,1.0,SVM
0,0.058823529411764705,0.0,0.25,0.0,0.05882352941176472,0.023109243697479,0.95,0.9705882352941176,0.0,0.1111111111111111,0.0,0.07692307692307693,-0.11111111111111116,-0.09810874704491729,0.9523809523809523,0.9444444444444444,0.23076923076923078,0.0,0.3333333333333333,0.0,0.0714285714285714,0.1402293358815098,0.8421052631578947,0.8846153846153846,0.0,0.0,0.0,0.0,0.05555555555555558,-0.019841269841269826,1.0,1.0,0.9367088607594937,0.9411016949152542,0.9737288135593221,0.8837209302325583,0.8260869565217391,0.95,0.9092597783193759,0.6388888888888888,0.9797979797979799,0.8734126984126983,1.0,SVM
0,0.0625,0.3333333333333333,0.3333333333333333,0.0625,-0.21568627450980393,-0.09984895120839034,0.8947368421052632,0.8020833333333333,0.16666666666666666,0.0,0.18181818181818182,0.0,0.2727272727272727,0.20905867182462926,0.9047619047619048,0.9166666666666667,0.0,0.3333333333333333,0.0,0.13333333333333333,-0.261904761904762,-0.1635610766045549,0.8947368421052632,0.8333333333333333,0.0,0.0,0.0,0.0,0.16666666666666663,0.04674796747967478,1.0,1.0,0.9240506329113924,0.8995762711864407,0.9322033898305085,0.85,0.85,0.85,0.9164845938375352,0.75,1.0000000000000002,0.8722222222222222,1.0,SVM
