,FPR Asian,FNR Asian,FDR Asian,FOM Asian,EqualOppP Asian,EquOdds Asian,Accuracy Asian,Balanced Accuracy Asian,FPR Black,FNR Black,FDR Black,FOM Black,EqualOppP Black,EquOdds Black,Accuracy Black,Balanced Accuracy Black,FPR Hispanic,FNR Hispanic,FDR Hispanic,FOM Hispanic,EqualOppP Hispanic,EquOdds Hispanic,Accuracy Hispanic,Balanced Accuracy Hispanic,FPR White,FNR White,FDR White,FOM White,EqualOppP White,EquOdds White,Accuracy White,Balanced Accuracy White,Accuracy,Balanced Accuracy,AUC,f1,precision,recall,AP,FPR,FNR,AP Asian,AP Black,AP Hispanic,AP White,Feature_Set
0,0.11764705882352941,0.3333333333333333,0.5,0.0625,-0.33333333333333337,-0.1316526610644258,0.85,0.7745098039215685,0.0,0.0,0.0,0.0,0.09090909090909094,0.0029013539651837686,1.0,1.0,0.15384615384615385,0.0,0.25,0.0,0.0714285714285714,0.09089823220258002,0.8947368421052632,0.9230769230769231,0.0,0.0,0.0,0.0,0.05555555555555558,-0.019841269841269826,1.0,1.0,0.9367088607594937,0.9411016949152542,0.9677966101694915,0.8837209302325583,0.8260869565217391,0.95,0.9563282419886194,0.06779661016949153,0.05,0.6222222222222222,1.0,1.0,1.0,Ttest features with black only
0,0.0625,0.0,0.25,0.0,0.05882352941176472,0.03740595075239399,0.9473684210526315,0.96875,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.08333333333333333,-0.11111111111111116,-0.03516548463356976,0.9047619047619048,0.9027777777777777,0.07692307692307693,0.0,0.14285714285714285,0.0,0.0714285714285714,0.052436693741041554,0.9473684210526315,0.9615384615384616,0.0,0.0,0.0,0.0,0.05555555555555558,-0.008807588075880744,1.0,1.0,0.9493670886075949,0.9495762711864406,0.9771186440677966,0.9047619047619048,0.8636363636363636,0.95,0.9287704729481046,0.05084745762711865,0.05,0.9166666666666665,0.9765432098765432,0.976190476190476,1.0,Ttest features with black only
0,0.0,0.0,0.0,0.0,0.2941176470588235,0.11217510259917918,1.0,1.0,0.08333333333333333,0.25,0.14285714285714285,0.15384615384615385,0.022727272727272707,0.03175370728562217,0.85,0.8333333333333333,0.15384615384615385,0.2857142857142857,0.2857142857142857,0.15384615384615385,-0.0357142857142857,0.04819636884854278,0.8,0.7802197802197802,0.0,0.5,0.0,0.05263157894736842,-0.2647058823529411,-0.1689383070301291,0.95,0.75,0.8974358974358975,0.8429973238180196,0.9090098126672614,0.7777777777777778,0.8235294117647058,0.7368421052631579,0.750934882291854,0.05084745762711865,0.2631578947368421,1.0,0.8501984126984127,0.7398268398268399,1.0,Ttest features with black only
0,0.0,0.0,0.0,0.0,0.05882352941176472,-0.017099863201094384,1.0,1.0,0.07692307692307693,0.125,0.125,0.07692307692307693,-0.125,-0.05595335515548281,0.9047619047619048,0.8990384615384616,0.15384615384615385,0.0,0.2222222222222222,0.0,0.08333333333333337,0.09731314784506276,0.9,0.9230769230769231,0.058823529411764705,0.0,0.3333333333333333,0.0,0.05882352941176472,0.023939808481532154,0.9473684210526315,0.9705882352941176,0.9367088607594937,0.9403508771929825,0.9894736842105263,0.8780487804878049,0.8181818181818182,0.9473684210526315,0.9701562842042718,0.06666666666666667,0.05263157894736842,1.0,0.9704861111111112,0.9999999999999998,0.8333333333333333,Ttest features with black only
0,0.0,0.3333333333333333,0.0,0.05555555555555555,-0.14583333333333337,-0.09617248062015506,0.95,0.8333333333333333,0.07692307692307693,0.125,0.125,0.07692307692307693,0.1477272727272727,0.10168687695283439,0.9047619047619048,0.8990384615384616,0.07692307692307693,0.3333333333333333,0.2,0.14285714285714285,-0.17948717948717952,-0.06192034915439172,0.8421052631578947,0.7948717948717949,0.0,0.0,0.0,0.0,0.23529411764705888,0.09439124487004107,1.0,1.0,0.9240506329113924,0.8780701754385964,0.8868421052631578,0.8333333333333333,0.8823529411764706,0.7894736842105263,0.8664697265097723,0.03333333333333333,0.21052631578947367,0.7777777777777777,0.975,0.7679144385026738,1.0,Ttest features with black only
0,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.058823529411764705,-0.0980392156862745,-0.0434173669467787,0.9,0.803921568627451,0.0,0.1111111111111111,0.0,0.07692307692307693,0.2525252525252525,0.09434773264560498,0.9523809523809523,0.9444444444444444,0.07692307692307693,0.3333333333333333,0.2,0.14285714285714285,-0.11904761904761907,-0.04280140149705368,0.8421052631578947,0.7948717948717949,0.058823529411764705,0.5,0.5,0.058823529411764705,-0.2777777777777778,-0.13328664799253034,0.8947368421052632,0.7205882352941176,0.8987341772151899,0.8495762711864407,0.9618644067796611,0.7894736842105262,0.8333333333333334,0.75,0.911137996363107,0.05084745762711865,0.25,0.7555555555555555,1.0,0.8436507936507935,0.8333333333333333,Ttest features with black only
0,0.0625,0.0,0.25,0.0,0.05882352941176472,0.025778043775649802,0.9473684210526315,0.96875,0.08333333333333333,0.0,0.1,0.0,0.09090909090909094,0.05520631850419086,0.9523809523809523,0.9583333333333333,0.15384615384615385,0.16666666666666666,0.2857142857142857,0.08333333333333333,-0.16666666666666663,-0.028149386845038996,0.8421052631578947,0.8397435897435898,0.0,0.0,0.0,0.0,0.05555555555555558,-0.02100271002710026,1.0,1.0,0.9367088607594937,0.9411016949152542,0.966949152542373,0.8837209302325583,0.8260869565217391,0.95,0.9130966648446084,0.06779661016949153,0.05,0.6388888888888888,0.9282627865961199,0.9102564102564102,1.0,Ttest features with black only
0,0.0625,0.5,0.5,0.0625,-0.4411764705882353,-0.212594049247606,0.8888888888888888,0.71875,0.0,0.125,0.0,0.07692307692307693,-0.03409090909090906,-0.048960348162475804,0.95,0.9375,0.15384615384615385,0.0,0.2222222222222222,0.0,0.16666666666666663,0.14938684503901895,0.9,0.9230769230769231,0.0,0.0,0.0,0.0,0.11764705882352944,0.022238163558106185,1.0,1.0,0.9358974358974359,0.9219446922390723,0.9669937555753791,0.8717948717948718,0.85,0.8947368421052632,0.8787035848568356,0.05084745762711865,0.10526315789473684,0.8333333333333333,0.9519230769230769,0.8260204081632654,1.0,Ttest features with black only
0,0.0,1.0,0.0,0.10526315789473684,-0.8235294117647058,-0.42339261285909713,0.8947368421052632,0.5,0.0,0.125,0.0,0.07142857142857142,0.23863636363636365,0.1086798839458414,0.9523809523809523,0.9375,0.0,0.14285714285714285,0.0,0.07142857142857142,0.19047619047619047,0.0845997973657548,0.95,0.9285714285714286,0.058823529411764705,0.5,0.5,0.058823529411764705,-0.2647058823529411,-0.1029411764705882,0.8947368421052632,0.7205882352941176,0.9240506329113924,0.8600877192982456,0.987719298245614,0.8235294117647058,0.9333333333333333,0.7368421052631579,0.9576758360590034,0.016666666666666666,0.2631578947368421,1.0,1.0,0.9999999999999998,0.8333333333333333,Ttest features with hispanic only
0,0.0,0.3333333333333333,0.0,0.05555555555555555,-0.08333333333333337,-0.07655038759689925,0.95,0.8333333333333333,0.07692307692307693,0.25,0.14285714285714285,0.14285714285714285,0.022727272727272707,0.028548579080493967,0.8571428571428571,0.8365384615384616,0.07692307692307693,0.3333333333333333,0.2,0.14285714285714285,-0.10256410256410264,-0.03409710856519371,0.8421052631578947,0.7948717948717949,0.058823529411764705,0.0,0.3333333333333333,0.0,0.2941176470588235,0.15321477428180572,0.9473684210526315,0.9705882352941176,0.8987341772151899,0.8434210526315788,0.9587719298245615,0.7777777777777778,0.8235294117647058,0.7368421052631579,0.879093282832895,0.05,0.2631578947368421,1.0,0.8755456349206349,0.8888888888888888,1.0,Ttest features with hispanic only
0,0.058823529411764705,0.6666666666666666,0.5,0.1111111111111111,-0.49019607843137253,-0.22759103641456582,0.85,0.6372549019607843,0.08333333333333333,0.2222222222222222,0.125,0.15384615384615385,0.0505050505050505,0.056280894046851486,0.8571428571428571,0.8472222222222222,0.0,0.16666666666666666,0.0,0.07142857142857142,0.11904761904761907,0.037784679089026926,0.9473684210526315,0.9166666666666667,0.0,0.0,0.0,0.0,0.2777777777777778,0.11507936507936509,1.0,1.0,0.9113924050632911,0.8580508474576272,0.9533898305084746,0.8108108108108107,0.8823529411764706,0.75,0.9187493062493063,0.03389830508474576,0.25,0.7222222222222222,0.9435897435897438,0.9242424242424242,1.0,Ttest features with hispanic only
0,0.0,0.3333333333333333,0.0,0.058823529411764705,-0.1568627450980392,-0.10168718650250798,0.9473684210526315,0.8333333333333333,0.0,0.1111111111111111,0.0,0.07692307692307693,0.16161616161616155,0.05953148506339992,0.9523809523809523,0.9444444444444444,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.15384615384615385,-0.19047619047619047,-0.018315018315018305,0.7894736842105263,0.7564102564102564,0.0,0.0,0.0,0.0,0.2222222222222222,0.08672086720867209,1.0,1.0,0.9240506329113924,0.8830508474576271,0.9542372881355932,0.8421052631578948,0.8888888888888888,0.8,0.8377917085046243,0.03389830508474576,0.2,1.0,0.9888888888888889,0.6561868686868686,1.0,Ttest features with hispanic only
0,0.0,0.0,0.0,0.0,0.11764705882352944,0.02393980848153216,1.0,1.0,0.08333333333333333,0.125,0.125,0.08333333333333333,-0.03409090909090906,0.0033446163765312835,0.9,0.8958333333333333,0.15384615384615385,0.14285714285714285,0.25,0.08333333333333333,-0.059523809523809534,0.03629160694378086,0.85,0.8516483516483516,0.0,0.0,0.0,0.0,0.11764705882352944,0.022238163558106185,1.0,1.0,0.9358974358974359,0.9219446922390723,0.9857270294380018,0.8717948717948718,0.85,0.8947368421052632,0.9563282855322937,0.05084745762711865,0.10526315789473684,1.0,0.9704861111111112,0.947845804988662,1.0,Ttest features with hispanic only
0,0.0,0.5,0.0,0.05555555555555555,-0.5,-0.27325581395348836,0.9473684210526315,0.75,0.0,0.0,0.0,0.0,0.09090909090909094,0.02417794970986462,1.0,1.0,0.07692307692307693,0.0,0.125,0.0,0.08333333333333337,0.06948990725586472,0.95,0.9615384615384616,0.058823529411764705,0.0,0.3333333333333333,0.0,0.05882352941176472,0.047195622435020526,0.9473684210526315,0.9705882352941176,0.9620253164556962,0.9570175438596491,0.9798245614035087,0.9230769230769231,0.9,0.9473684210526315,0.8918273355742803,0.03333333333333333,0.05263157894736842,0.8333333333333333,1.0,0.8736394557823131,1.0,Ttest features with hispanic only
0,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.058823529411764705,-0.27083333333333337,-0.1292607159142727,0.9,0.803921568627451,0.07692307692307693,0.0,0.1111111111111111,0.0,0.18181818181818177,0.1080940336259485,0.9523809523809523,0.9615384615384616,0.07692307692307693,0.16666666666666666,0.16666666666666666,0.07692307692307693,-0.08974358974358976,-0.027686852154937266,0.8947368421052632,0.8782051282051282,0.0,0.0,0.0,0.0,0.11764705882352944,0.02393980848153216,1.0,1.0,0.9367088607594937,0.9223684210526315,0.9605263157894737,0.8717948717948718,0.85,0.8947368421052632,0.8800023184861052,0.05,0.10526315789473684,0.8055555555555556,1.0,0.7583333333333333,1.0,Ttest features with hispanic only
0,0.0,0.0,0.0,0.0,0.2941176470588235,0.13515406162464982,1.0,1.0,0.0,0.3333333333333333,0.0,0.2,-0.1515151515151516,-0.08639587362991623,0.8571428571428571,0.8333333333333333,0.0,0.16666666666666666,0.0,0.07142857142857142,0.11904761904761907,0.04865424430641823,0.9473684210526315,0.9166666666666667,0.058823529411764705,0.5,0.5,0.058823529411764705,-0.2777777777777778,-0.10947712418300654,0.8947368421052632,0.7205882352941176,0.9240506329113924,0.8665254237288136,0.9771186440677966,0.8333333333333334,0.9375,0.75,0.9509145766943756,0.01694915254237288,0.25,1.0,1.0,1.0,0.6428571428571428,Ttest features with hispanic only
0,0.0,0.0,0.0,0.0,0.11764705882352944,0.02393980848153216,1.0,1.0,0.0,0.1111111111111111,0.0,0.07692307692307693,-0.02020202020202022,-0.042015903718031385,0.9523809523809523,0.9444444444444444,0.23076923076923078,0.16666666666666666,0.375,0.09090909090909091,-0.09523809523809523,0.06776556776556777,0.7894736842105263,0.8012820512820513,0.0,0.0,0.0,0.0,0.11111111111111116,0.018970189701897046,1.0,1.0,0.9367088607594937,0.9245762711864407,0.9338983050847458,0.8780487804878048,0.8571428571428571,0.9,0.9065595746845749,0.05084745762711865,0.1,1.0,0.9513888888888888,0.876984126984127,1.0,Ttest features with hispanic only
0,0.0,0.5,0.0,0.058823529411764705,-0.32352941176470584,-0.1733926128590971,0.9444444444444444,0.75,0.08333333333333333,0.125,0.125,0.08333333333333333,0.1477272727272727,0.11553030303030301,0.9,0.8958333333333333,0.0,0.2857142857142857,0.0,0.13333333333333333,-0.11904761904761907,-0.07039337474120083,0.9,0.8571428571428572,0.0,0.0,0.0,0.0,0.23529411764705888,0.10545193687230993,1.0,1.0,0.9358974358974359,0.8862622658340767,0.9634255129348794,0.8571428571428572,0.9375,0.7894736842105263,0.9022636110484406,0.01694915254237288,0.21052631578947367,0.75,0.932426948051948,0.9340659340659339,1.0,Ttest features with hispanic only
0,0.0,0.0,0.0,0.0,0.23529411764705888,0.09439124487004107,1.0,1.0,0.07692307692307693,0.25,0.14285714285714285,0.14285714285714285,-0.06818181818181823,-0.0062676685017110795,0.8571428571428571,0.8365384615384616,0.07692307692307693,0.2857142857142857,0.16666666666666666,0.14285714285714285,-0.11904761904761907,-0.0317005689346115,0.85,0.8186813186813187,0.0,0.0,0.0,0.0,0.23529411764705888,0.09439124487004107,1.0,1.0,0.9240506329113924,0.8780701754385964,0.9149122807017543,0.8333333333333333,0.8823529411764706,0.7894736842105263,0.8541771998130545,0.03333333333333333,0.21052631578947367,1.0,0.8390873015873016,0.811139455782313,1.0,Ttest features with hispanic only
0,0.0,0.3333333333333333,0.0,0.05555555555555555,-0.20833333333333337,-0.12742248062015504,0.95,0.8333333333333333,0.0,0.125,0.0,0.07142857142857142,0.05681818181818177,0.007132495164410033,0.9523809523809523,0.9375,0.15384615384615385,0.16666666666666666,0.2857142857142857,0.08333333333333333,-0.012820512820512775,0.07051282051282054,0.8421052631578947,0.8397435897435898,0.0,0.0,0.0,0.0,0.17647058823529416,0.0649794801641587,1.0,1.0,0.9367088607594937,0.9043859649122807,0.9789473684210527,0.8648648648648649,0.8888888888888888,0.8421052631578947,0.9230717145407619,0.03333333333333333,0.15789473684210525,0.9166666666666665,0.9861111111111112,0.8357142857142856,1.0,Ttest features with hispanic only
0,0.0,0.3333333333333333,0.0,0.05555555555555555,-0.1568627450980392,-0.0784313725490196,0.95,0.8333333333333333,0.0,0.0,0.0,0.0,0.36363636363636365,0.18181818181818182,1.0,1.0,0.0,0.3333333333333333,0.0,0.13333333333333333,-0.19047619047619047,-0.09523809523809523,0.8947368421052632,0.8333333333333333,0.0,0.5,0.0,0.05555555555555555,-0.33333333333333337,-0.16666666666666669,0.9473684210526315,0.75,0.9493670886075949,0.9,0.9737288135593221,0.888888888888889,1.0,0.8,0.9512800819252434,0.0,0.2,0.7777777777777777,1.0,0.9444444444444444,0.8333333333333333,Ttest features with hispanic only
0,0.0625,0.0,0.25,0.0,0.11764705882352944,0.043561901504787975,0.9473684210526315,0.96875,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.08333333333333333,-0.02020202020202022,-0.010987534923705147,0.9047619047619048,0.9027777777777777,0.07692307692307693,0.16666666666666666,0.16666666666666666,0.07692307692307693,-0.09523809523809523,-0.05263577002707437,0.8947368421052632,0.8782051282051282,0.1111111111111111,0.0,0.5,0.0,0.11111111111111116,0.07452574525745259,0.9,0.9444444444444444,0.9113924050632911,0.9076271186440679,0.971186440677966,0.8372093023255814,0.782608695652174,0.9,0.9378848943883775,0.0847457627118644,0.1,0.8055555555555556,0.9888888888888889,0.9444444444444444,1.0,Ttest features with hispanic only
0,0.0,0.5,0.0,0.058823529411764705,-0.4411764705882353,-0.243844049247606,0.9444444444444444,0.75,0.08333333333333333,0.125,0.125,0.08333333333333333,-0.03409090909090906,0.013982914248871707,0.9,0.8958333333333333,0.07692307692307693,0.0,0.125,0.0,0.16666666666666663,0.11092530657748048,0.95,0.9615384615384616,0.0,0.0,0.0,0.0,0.11764705882352944,0.034433285509325694,1.0,1.0,0.9487179487179487,0.9304192685102587,0.9821587867975022,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.9233778026510631,0.03389830508474576,0.10526315789473684,1.0,0.8755456349206349,0.9821428571428572,1.0,Ttest features with hispanic only
0,0.11764705882352941,0.0,0.5,0.0,0.11764705882352944,0.09439124487004105,0.8947368421052632,0.9411764705882353,0.0,0.125,0.0,0.07142857142857142,-0.03409090909090906,-0.05959864603481623,0.9523809523809523,0.9375,0.15384615384615385,0.14285714285714285,0.25,0.08333333333333333,-0.059523809523809534,0.025884576416491306,0.85,0.8516483516483516,0.0,0.0,0.0,0.0,0.11764705882352944,0.012311901504787975,1.0,1.0,0.9240506329113924,0.9140350877192982,0.9710526315789474,0.8500000000000001,0.8095238095238095,0.8947368421052632,0.9493446206580543,0.06666666666666667,0.10526315789473684,1.0,1.0,0.9200680272108843,1.0,Ttest features with hispanic only
0,0.0,1.0,0.0,0.15,-0.6875,-0.36700581395348836,0.85,0.5,0.0,0.125,0.0,0.07142857142857142,0.5113636363636364,0.23440522243713732,0.9523809523809523,0.9375,0.15384615384615385,0.5,0.4,0.21428571428571427,-0.11538461538461542,0.019230769230769218,0.7368421052631579,0.6730769230769231,0.0,0.5,0.0,0.05555555555555555,-0.08823529411764708,-0.06737346101231191,0.9473684210526315,0.75,0.8734177215189873,0.7728070175438597,0.8763157894736843,0.6875,0.8461538461538461,0.5789473684210527,0.7515866143160346,0.03333333333333333,0.42105263157894735,0.29393939393939394,1.0,0.7551587301587301,0.6666666666666666,Ttest features with hispanic only
0,0.0,0.0,0.0,0.0,0.23529411764705888,0.11764705882352944,1.0,1.0,0.0,0.2222222222222222,0.0,0.14285714285714285,-0.04040404040404044,-0.02020202020202022,0.9047619047619048,0.8888888888888888,0.0,0.3333333333333333,0.0,0.13333333333333333,-0.19047619047619047,-0.09523809523809523,0.8947368421052632,0.8333333333333333,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,1.0,1.0,0.9493670886075949,0.9,0.9627118644067796,0.888888888888889,1.0,0.8,0.9418731866537722,0.0,0.2,1.0,0.9888888888888889,0.8571428571428571,1.0,Ttest features with hispanic only
0,0.0,0.0,0.0,0.0,0.05882352941176472,0.006155950752393988,1.0,1.0,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.08333333333333333,-0.11111111111111116,-0.024527186761229343,0.9047619047619048,0.9027777777777777,0.07692307692307693,0.0,0.14285714285714285,0.0,0.0714285714285714,0.06330625895843286,0.9473684210526315,0.9615384615384616,0.0,0.0,0.0,0.0,0.05555555555555558,0.003387533875338765,1.0,1.0,0.9620253164556962,0.958050847457627,0.9889830508474576,0.9268292682926829,0.9047619047619048,0.95,0.9619311040266925,0.03389830508474576,0.05,1.0,0.9765432098765432,0.8178571428571427,1.0,Ttest features with hispanic only
0,0.0,0.0,0.0,0.0,0.11764705882352944,0.02393980848153216,1.0,1.0,0.16666666666666666,0.125,0.2222222222222222,0.09090909090909091,-0.03409090909090906,0.05564958091553837,0.85,0.8541666666666667,0.0,0.14285714285714285,0.0,0.07142857142857142,-0.059523809523809534,-0.06237060041407868,0.95,0.9285714285714286,0.05555555555555555,0.0,0.3333333333333333,0.0,0.11764705882352944,0.06221106328710347,0.95,0.9722222222222222,0.9358974358974359,0.9219446922390723,0.9616413916146298,0.8717948717948718,0.85,0.8947368421052632,0.9016979903752755,0.05084745762711865,0.10526315789473684,1.0,0.8873511904761905,0.9999999999999998,1.0,Ttest features with hispanic only
0,0.0,0.5,0.0,0.05555555555555555,-0.38235294117647056,-0.23768809849521202,0.9473684210526315,0.75,0.15384615384615385,0.125,0.2222222222222222,0.08333333333333333,0.05681818181818177,0.08405557208748696,0.8571428571428571,0.8605769230769231,0.15384615384615385,0.14285714285714285,0.25,0.08333333333333333,0.023809523809523725,0.06755124308315794,0.85,0.8516483516483516,0.0,0.0,0.0,0.0,0.17647058823529416,0.041723666210670335,1.0,1.0,0.9113924050632911,0.887719298245614,0.9403508771929825,0.8205128205128205,0.8,0.8421052631578947,0.7522996036378868,0.06666666666666667,0.15789473684210525,1.0,0.7481150793650794,0.7520408163265306,1.0,Ttest features with hispanic only
0,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.058823529411764705,-0.27083333333333337,-0.1292607159142727,0.9,0.803921568627451,0.0,0.125,0.0,0.07142857142857142,-0.03409090909090906,-0.048960348162475804,0.9523809523809523,0.9375,0.07692307692307693,0.0,0.14285714285714285,0.0,0.15384615384615385,0.09410801963993454,0.9473684210526315,0.9615384615384616,0.058823529411764705,0.0,0.3333333333333333,0.0,0.11764705882352944,0.06497948016415869,0.9473684210526315,0.9705882352941176,0.9367088607594937,0.9223684210526315,0.9921052631578947,0.8717948717948718,0.85,0.8947368421052632,0.97730793308933,0.05,0.10526315789473684,0.9166666666666665,1.0,1.0,1.0,Ttest features with hispanic only
0,0.0,0.6666666666666666,0.0,0.10526315789473684,-0.4313725490196078,-0.2275910364145658,0.9,0.6666666666666666,0.08333333333333333,0.2222222222222222,0.125,0.15384615384615385,0.14141414141414144,0.11237373737373738,0.8571428571428571,0.8472222222222222,0.0,0.3333333333333333,0.0,0.13333333333333333,-0.04761904761904767,-0.03467908902691514,0.8947368421052632,0.8333333333333333,0.0,0.0,0.0,0.0,0.33333333333333337,0.15476190476190477,1.0,1.0,0.9113924050632911,0.8415254237288136,0.9864406779661017,0.8,0.9333333333333333,0.7,0.9634365519223005,0.01694915254237288,0.3,0.8666666666666667,0.9765432098765432,1.0,1.0,Ttest features with hispanic only
0,0.0,0.3333333333333333,0.0,0.058823529411764705,-0.0980392156862745,-0.07227542179662562,0.9473684210526315,0.8333333333333333,0.0,0.2222222222222222,0.0,0.14285714285714285,0.0505050505050505,0.003975929507844398,0.9047619047619048,0.8888888888888888,0.07692307692307693,0.16666666666666666,0.16666666666666666,0.07692307692307693,0.11904761904761907,0.0871157827679567,0.8947368421052632,0.8782051282051282,0.05555555555555555,0.5,0.5,0.05555555555555555,-0.2777777777777778,-0.12330623306233063,0.9,0.7222222222222222,0.9113924050632911,0.8580508474576272,0.9398305084745763,0.8108108108108107,0.8823529411764706,0.75,0.7735844302756067,0.03389830508474576,0.25,0.9166666666666665,0.9603174603174605,0.7345238095238095,0.5833333333333333,Ttest features with hispanic only
0,0.0625,0.0,0.3333333333333333,0.0,0.11764705882352944,0.07844562243502054,0.9444444444444444,0.96875,0.0,0.0,0.0,0.0,0.18181818181818177,0.06963249516441003,1.0,1.0,0.07692307692307693,0.2857142857142857,0.16666666666666666,0.14285714285714285,-0.2857142857142857,-0.11526516961299568,0.85,0.8186813186813187,0.0,0.0,0.0,0.0,0.11764705882352944,0.034433285509325694,1.0,1.0,0.9487179487179487,0.9304192685102587,0.9812667261373773,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.9493511838151303,0.03389830508474576,0.10526315789473684,1.0,1.0,0.8395485466914037,1.0,Ttest features with hispanic only
0,0.058823529411764705,0.0,0.3333333333333333,0.0,0.05882352941176472,0.03556771545827634,0.9473684210526315,0.9705882352941176,0.07692307692307693,0.0,0.1111111111111111,0.0,0.09090909090909094,0.06263948817140308,0.9523809523809523,0.9615384615384616,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.07692307692307693,-0.1428571428571429,-0.05424362871171384,0.9,0.8901098901098901,0.0,0.0,0.0,0.0,0.05882352941176472,-0.005471956224350198,1.0,1.0,0.9493670886075949,0.9486842105263158,0.9728070175438597,0.9,0.8571428571428571,0.9473684210526315,0.9069169659409582,0.05,0.05263157894736842,0.8333333333333333,0.9704861111111112,0.8260204081632654,1.0,Ttest features with hispanic only
0,0.0,0.3333333333333333,0.0,0.05555555555555555,-0.08333333333333337,-0.05329457364341087,0.95,0.8333333333333333,0.0,0.25,0.0,0.13333333333333333,0.022727272727272707,0.0007253384912959283,0.9047619047619048,0.875,0.07692307692307693,0.3333333333333333,0.2,0.14285714285714285,-0.10256410256410264,-0.012820512820512858,0.8421052631578947,0.7948717948717949,0.0,0.0,0.0,0.0,0.2941176470588235,0.13543091655266756,1.0,1.0,0.9240506329113924,0.8600877192982456,0.9894736842105263,0.8235294117647058,0.9333333333333333,0.7368421052631579,0.9671943338739004,0.016666666666666666,0.2631578947368421,1.0,0.9704861111111112,0.9484126984126984,1.0,Ttest features with hispanic only
0,0.0,0.6666666666666666,0.0,0.10526315789473684,-0.49019607843137253,-0.29271708683473385,0.9,0.6666666666666666,0.0,0.1111111111111111,0.0,0.07692307692307693,0.2525252525252525,0.08370943477326453,0.9523809523809523,0.9444444444444444,0.23076923076923078,0.3333333333333333,0.42857142857142855,0.16666666666666666,-0.11904761904761907,0.04499124064341456,0.7368421052631579,0.717948717948718,0.058823529411764705,0.0,0.3333333333333333,0.0,0.2777777777777778,0.13258636788048553,0.9473684210526315,0.9705882352941176,0.8860759493670886,0.8411016949152542,0.9313559322033899,0.7692307692307692,0.7894736842105263,0.75,0.7743911605423717,0.06779661016949153,0.25,1.0,0.9658119658119659,0.664484126984127,1.0,Ttest features with hispanic only
0,0.0,0.0,0.0,0.0,0.05882352941176472,0.006155950752393988,1.0,1.0,0.08333333333333333,0.0,0.1,0.0,0.09090909090909094,0.07648291424887171,0.9523809523809523,0.9583333333333333,0.0,0.16666666666666666,0.0,0.07142857142857142,-0.16666666666666663,-0.10507246376811592,0.9473684210526315,0.9166666666666667,0.05555555555555555,0.0,0.3333333333333333,0.0,0.05555555555555558,0.04336043360433606,0.95,0.9722222222222222,0.9620253164556962,0.958050847457627,0.9745762711864407,0.9268292682926829,0.9047619047619048,0.95,0.8523710816589448,0.03389830508474576,0.05,1.0,0.7856701940035273,0.9583333333333334,1.0,Ttest features with hispanic only
0,0.0,0.5,0.0,0.058823529411764705,-0.20588235294117652,-0.11456908344733244,0.9444444444444444,0.75,0.08333333333333333,0.375,0.16666666666666666,0.21428571428571427,-0.10227272727272729,-0.009469696969696982,0.8,0.7708333333333333,0.0,0.14285714285714285,0.0,0.07142857142857142,0.2738095238095237,0.12603519668737057,0.95,0.9285714285714286,0.0,0.5,0.0,0.05263157894736842,-0.20588235294117652,-0.11513629842180777,0.95,0.75,0.9102564102564102,0.8336306868867083,0.9705619982158786,0.7878787878787878,0.9285714285714286,0.6842105263157895,0.9324227578871538,0.01694915254237288,0.3157894736842105,0.6428571428571428,0.9526289682539683,0.9821428571428572,0.8333333333333333,Ttest features with hispanic only
0,0.0,0.5,0.0,0.05555555555555555,-0.4411764705882353,-0.243844049247606,0.9473684210526315,0.75,0.15384615384615385,0.125,0.2222222222222222,0.08333333333333333,-0.03409090909090906,0.0598776223776224,0.8571428571428571,0.8605769230769231,0.0,0.0,0.0,0.0,0.16666666666666663,0.06205673758865246,1.0,1.0,0.0,0.0,0.0,0.0,0.11764705882352944,0.03556771545827635,1.0,1.0,0.9493670886075949,0.9307017543859649,0.9824561403508772,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.9176760482650981,0.03333333333333333,0.10526315789473684,1.0,0.852281746031746,0.9999999999999998,1.0,Ttest features with hispanic only
0,0.0,0.3333333333333333,0.0,0.05555555555555555,-0.14583333333333337,-0.11942829457364343,0.95,0.8333333333333333,0.0,0.125,0.0,0.07142857142857142,0.1477272727272727,0.03131044487427465,0.9523809523809523,0.9375,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.15384615384615385,-0.17948717948717952,-0.034097108565193684,0.7894736842105263,0.7564102564102564,0.11764705882352941,0.0,0.5,0.0,0.23529411764705888,0.15321477428180577,0.8947368421052632,0.9411764705882353,0.8987341772151899,0.8614035087719298,0.9543859649122807,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.9043066003951861,0.06666666666666667,0.21052631578947367,0.8666666666666667,0.9659090909090909,0.8857142857142857,1.0,Ttest features with hispanic only
